Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,78.58000183105469,80.95999908447266,78.19999694824219,80.94999694824219,78.89682006835938,1717800
2020-01-03,79.70999908447266,80.58000183105469,79.33000183105469,80.33000183105469,78.29257202148438,968700
2020-01-06,79.5,80.27999877929688,79.26000213623047,80.0,77.9709243774414,1233500
2020-01-07,79.98999786376953,80.80000305175781,79.76000213623047,79.97000122070312,77.9416732788086,1073900
2020-01-08,80.08999633789062,80.31999969482422,78.4000015258789,78.5999984741211,76.60643768310547,1536000
2020-01-09,79.6500015258789,79.6500015258789,78.18000030517578,78.45999908447266,76.469970703125,841400
2020-01-10,78.81999969482422,78.83000183105469,77.44000244140625,77.69000244140625,75.71952819824219,808100
2020-01-13,77.98999786376953,78.70999908447266,77.5199966430664,78.44000244140625,76.45048522949219,974100
2020-01-14,78.36000061035156,79.1500015258789,77.87999725341797,78.52999877929688,76.5382080078125,805500
2020-01-15,78.41999816894531,78.9000015258789,78.11000061035156,78.41000366210938,76.42124938964844,952800
2020-01-16,78.54000091552734,79.8499984741211,78.12000274658203,79.83999633789062,77.81497192382812,938800
2020-01-17,79.93000030517578,80.44000244140625,79.58000183105469,80.1500015258789,78.11712646484375,1644900
2020-01-21,79.70999908447266,79.87000274658203,78.19999694824219,79.12000274658203,77.11323547363281,1264500
2020-01-22,79.22000122070312,79.43000030517578,78.44000244140625,79.11000061035156,77.1034927368164,1039900
2020-01-23,78.83999633789062,80.18000030517578,77.88999938964844,79.9800033569336,77.951416015625,1158200
2020-01-24,80.20999908447266,80.23999786376953,78.7300033569336,79.04000091552734,77.0352554321289,757200
2020-01-27,77.19000244140625,77.25,75.95999908447266,76.11000061035156,74.17957305908203,831800
2020-01-28,76.48999786376953,77.54000091552734,76.06999969482422,77.19999694824219,75.24193572998047,533700
2020-01-29,77.73999786376953,77.95999908447266,77.20999908447266,77.30000305175781,75.33940124511719,530000
2020-01-30,76.62999725341797,77.2699966430664,75.73999786376953,77.0,75.04701232910156,890000
2020-01-31,76.30000305175781,76.5199966430664,73.37999725341797,73.86000061035156,71.98665618896484,1403000
2020-02-03,74.30999755859375,76.41000366210938,73.86000061035156,76.04000091552734,74.11135864257812,953600
2020-02-04,77.33000183105469,79.33999633789062,77.1500015258789,79.08000183105469,77.07425689697266,1011300
2020-02-05,80.30000305175781,81.08000183105469,79.66999816894531,81.0,78.94556427001953,1545200
2020-02-06,81.5,81.5,80.12000274658203,80.16999816894531,78.2525405883789,679000
2020-02-07,79.30000305175781,79.30999755859375,77.3499984741211,77.43000030517578,75.57807922363281,1141000
2020-02-10,77.18000030517578,77.93000030517578,76.83000183105469,77.55999755859375,75.70497131347656,953800
2020-02-11,78.0,79.2300033569336,77.5199966430664,77.62000274658203,75.7635269165039,1404200
2020-02-12,78.58000183105469,79.98999786376953,78.19999694824219,78.77999877929688,76.89579010009766,843200
2020-02-13,78.11000061035156,78.81999969482422,76.83000183105469,77.48999786376953,75.63661193847656,1597800
2020-02-14,77.56999969482422,77.80000305175781,76.77999877929688,77.05000305175781,75.20714569091797,1088800
2020-02-18,76.79000091552734,81.05000305175781,74.38999938964844,80.01000213623047,78.09636688232422,2128100
2020-02-19,80.05999755859375,80.0999984741211,77.80000305175781,78.63999938964844,76.7591323852539,1494900
2020-02-20,78.91999816894531,80.2300033569336,78.55999755859375,78.83999633789062,76.95435333251953,1357200
2020-02-21,78.47000122070312,78.63999938964844,77.37999725341797,78.5,76.62248229980469,1243300
2020-02-24,75.75,75.75,73.33000183105469,74.29000091552734,72.51316833496094,1649400
2020-02-25,74.8499984741211,75.11000061035156,72.04000091552734,72.54000091552734,70.8050308227539,1300100
2020-02-26,73.27999877929688,73.83999633789062,70.87999725341797,70.87999725341797,69.18472290039062,1147300
2020-02-27,69.44999694824219,72.2699966430664,68.66999816894531,68.69999694824219,67.0568618774414,2129700
2020-02-28,66.31999969482422,69.12999725341797,65.81999969482422,68.69999694824219,67.0568618774414,3401700
2020-03-02,68.83000183105469,68.95999908447266,66.06999969482422,68.37000274658203,66.7347640991211,2582500
2020-03-03,68.04000091552734,69.08000183105469,64.55000305175781,65.13999938964844,63.58203125,3038200
2020-03-04,66.12000274658203,66.41999816894531,64.16999816894531,65.4000015258789,63.8358039855957,3097600
2020-03-05,63.400001525878906,63.400001525878906,61.63999938964844,61.93000030517578,60.448795318603516,3069400
2020-03-06,60.2400016784668,61.88999938964844,59.900001525878906,61.52000045776367,60.04860305786133,3156400
2020-03-09,57.18000030517578,57.18000030517578,54.380001068115234,54.75,53.440528869628906,3241700
2020-03-10,57.349998474121094,60.040000915527344,55.90999984741211,59.970001220703125,58.535675048828125,2359800
2020-03-11,57.7400016784668,58.40999984741211,55.290000915527344,56.119998931884766,54.77775192260742,2625900
2020-03-12,52.54999923706055,56.119998931884766,50.540000915527344,53.27000045776367,51.99592590332031,4415000
2020-03-13,56.150001525878906,57.290000915527344,52.560001373291016,54.95000076293945,53.635738372802734,3887700
2020-03-16,49.0,51.06999969482422,47.56999969482422,48.08000183105469,46.9300537109375,2929100
2020-03-17,49.2400016784668,50.25,46.099998474121094,50.15999984741211,48.960304260253906,2821600
2020-03-18,47.22999954223633,47.540000915527344,35.06999969482422,41.02000045776367,40.038902282714844,4801200
2020-03-19,40.0,43.599998474121094,38.97999954223633,42.619998931884766,41.60063552856445,3771400
2020-03-20,43.0,46.5,40.0099983215332,40.75,39.77536392211914,3713500
2020-03-23,40.709999084472656,43.0,39.59000015258789,41.130001068115234,40.14627456665039,1934800
2020-03-24,44.02000045776367,46.27000045776367,43.63999938964844,45.95000076293945,44.85099411010742,2203300
2020-03-25,46.27000045776367,49.619998931884766,43.72999954223633,46.70000076293945,45.583065032958984,2081900
2020-03-26,47.45000076293945,50.779998779296875,46.43000030517578,50.5099983215332,49.30193328857422,2086400
2020-03-27,47.66999816894531,49.34000015258789,47.02000045776367,47.58000183105469,46.44200897216797,2616900
2020-03-30,46.939998626708984,49.45000076293945,46.41999816894531,49.220001220703125,48.042789459228516,1517800
2020-03-31,49.15999984741211,50.75,47.869998931884766,48.130001068115234,46.978851318359375,1747500
2020-04-01,45.939998626708984,47.130001068115234,45.2599983215332,46.119998931884766,45.016929626464844,1914000
2020-04-02,46.0,46.45000076293945,42.650001525878906,43.84000015258789,42.79146194458008,2498900
2020-04-03,42.439998626708984,44.41999816894531,42.09000015258789,44.060001373291016,43.00619888305664,1720600
2020-04-06,46.470001220703125,49.43000030517578,46.36000061035156,49.09000015258789,47.9159049987793,1221800
2020-04-07,52.59000015258789,53.2400016784668,49.880001068115234,49.93000030517578,48.73579788208008,1434800
2020-04-08,50.59000015258789,52.9900016784668,50.290000915527344,52.529998779296875,51.273616790771484,1205900
2020-04-09,53.790000915527344,56.16999816894531,53.5099983215332,55.2599983215332,53.938316345214844,1574700
2020-04-13,54.65999984741211,54.97999954223633,50.61000061035156,51.81999969482422,50.580604553222656,917300
2020-04-14,52.68000030517578,53.36000061035156,51.63999938964844,52.439998626708984,51.18577194213867,1056300
2020-04-15,50.099998474121094,50.22999954223633,48.209999084472656,49.63999938964844,48.45273971557617,1347700
2020-04-16,49.439998626708984,49.5,46.630001068115234,47.52000045776367,46.38344192504883,1952300
2020-04-17,49.0,50.2400016784668,48.52000045776367,49.25,48.07207107543945,2043100
2020-04-20,48.279998779296875,49.209999084472656,47.68000030517578,48.95000076293945,47.77924346923828,2306200
2020-04-21,47.77000045776367,50.119998931884766,47.630001068115234,50.060001373291016,48.86269760131836,1676600
2020-04-22,51.2400016784668,51.619998931884766,50.290000915527344,51.0,49.780208587646484,1547400
2020-04-23,51.220001220703125,53.09000015258789,51.220001220703125,52.0099983215332,50.76605224609375,1234200
2020-04-24,52.47999954223633,54.16999816894531,52.130001068115234,53.439998626708984,52.16184997558594,1881900
